function;status;langcode
"tonic_3_N";"checked";"eng"
"tonic_4_N";"checked";"eng"
"tonic_sol_fa_N";"checked";"eng"
"tonicity_N";"checked";"eng"
"tonight_Adv";"checked";"eng"
"tonight_N";"checked";"eng"
"tonnage_1_N";"checked";"eng"
"tonne_N";"checked";"eng"
"tonometer_N";"checked";"eng"
"tonometry_N";"checked";"eng"
"tons_1_N";"checked";"eng"
"tonsil_1_N";"checked";"eng"
"tonsillectomy_N";"checked";"eng"
"tonsillitis_N";"checked";"eng"
"tonsorial_A";"checked";"eng"
"tonsure_1_N";"checked";"eng"
"tonsure_2_N";"checked";"eng"
"tonsure_V2";"checked";"eng"
"tontine_1_N";"checked";"eng"
"tontine_2_N";"checked";"eng"
"tony_PN";"checked";"eng"
"tonyrefail_PN";"checked";"eng"
"too_AdA";"checked";"eng"
"too_Adv";"checked";"eng"
"tool_1_N";"checked";"eng"
"tool_2_N";"checked";"eng"
"tool_3_N";"checked";"eng"
"tool_4_N";"checked";"eng"
"tool_1_V2";"checked";"eng"
"tool_2_V2";"checked";"eng"
"tool_3_V2";"checked";"eng"
"tool_4_V2";"checked";"eng"
"tool_up_V2";"checked";"eng"
"toolbox_N";"checked";"eng"
"toolmaker_N";"checked";"eng"
"toolshed_N";"checked";"eng"
"toot_1_N";"checked";"eng"
"toot_2_N";"checked";"eng"
"toot_V";"checked";"eng"
"tooth_1_N";"checked";"eng"
"tooth_2_N";"checked";"eng"
"tooth_3_N";"checked";"eng"
"tooth_4_N";"checked";"eng"
"tooth_5_N";"checked";"eng"
"toothache_N";"checked";"eng"
"toothbrush_1_N";"checked";"eng"
"toothbrush_2_N";"checked";"eng"
"toothed_1_A";"checked";"eng"
"toothed_2_A";"checked";"eng"
"toothed_3_A";"checked";"eng"
"toothless_1_A";"checked";"eng"
"toothless_2_A";"checked";"eng"
"toothlike_A";"checked";"eng"
"toothpaste_N";"checked";"eng"
"toothpick_N";"checked";"eng"
"toothpowder_1_N";"checked";"eng"
"toothsome_1_A";"checked";"eng"
"toothsome_2_A";"checked";"eng"
"toothsome_3_A";"checked";"eng"
"toothy_A";"checked";"eng"
"tootle_N";"checked";"eng"
"tootle_V";"checked";"eng"
"tootle_off_V";"checked";"eng"
"top_1_N";"checked";"eng"
"top_2_N";"checked";"eng"
"top_3_N";"checked";"eng"
"top_4_N";"checked";"eng"
"top_5_N";"checked";"eng"
"top_6_N";"checked";"eng"
"top_7_N";"checked";"eng"
"top_8_N";"checked";"eng"
"top_9_N";"checked";"eng"
"top_10_N";"checked";"eng"
"top_11_N";"checked";"eng"
"top_1_V2";"checked";"eng"
"top_3_V2";"checked";"eng"
"top_4_V2";"checked";"eng"
"top_5_V2";"checked";"eng"
"top_6_V2";"checked";"eng"
"top_7_V2";"checked";"eng"
"top_8_V2";"checked";"eng"
"top_9_V2";"checked";"eng"
"top_10_V2";"checked";"eng"
"top_boot_N";"checked";"eng"
"top_dress_V2";"checked";"eng"
"top_dressing_N";"checked";"eng"
"top_flight_A";"checked";"eng"
"top_heavy_A";"checked";"eng"
"top_hole_A";"checked";"eng"
"top_off_1_V2";"checked";"eng"
"top_off_2_V2";"checked";"eng"
"top_out_1_V";"checked";"eng"
"top_out_3_V";"checked";"eng"
"top_ranking_A";"checked";"eng"
"top_up_V2";"checked";"eng"
"topaz_1_N";"checked";"eng"
"topaz_2_N";"checked";"eng"
"topaz_3_N";"checked";"eng"
"topcoat_N";"checked";"eng"
"tope_V";"checked";"eng"
"toper_N";"checked";"eng"
"topgallant_A";"checked";"eng"
"topgallant_1_N";"checked";"eng"
"topgallant_2_N";"checked";"eng"
"tophus_1_N";"checked";"eng"
"tophus_2_N";"checked";"eng"
"topi_1_N";"checked";"eng"
"topi_2_N";"checked";"eng"
"topiary_1_N";"checked";"eng"
"topiary_2_N";"checked";"eng"
"topic_1_N";"checked";"eng"
"topic_2_N";"checked";"eng"
"topical_1_A";"checked";"eng"
"topical_2_A";"checked";"eng"
"topical_3_A";"checked";"eng"
"topicality_N";"checked";"eng"
"topicalization_N";"checked";"eng"
"topknot_1_N";"checked";"eng"
"topknot_2_N";"checked";"eng"
"topless_1_A";"checked";"eng"
"topless_2_A";"checked";"eng"
"topmast_N";"checked";"eng"
"topminnow_1_N";"checked";"eng"
"topminnow_2_N";"checked";"eng"
"topmost_A";"checked";"eng"
"topnotch_1_A";"checked";"eng"
"topognosia_1_N";"checked";"eng"
"topographic_A";"checked";"eng"
"topographical_A";"checked";"eng"
"topography_1_N";"checked";"eng"
"topography_2_N";"checked";"eng"
"topolatry_N";"checked";"eng"
"topological_1_A";"checked";"eng"
"topology_1_N";"checked";"eng"
"topology_2_N";"checked";"eng"
"topology_3_N";"checked";"eng"
"topology_4_N";"checked";"eng"
"toponymy_1_N";"checked";"eng"
"toponymy_2_N";"checked";"eng"
"topos_N";"checked";"eng"
"topper_1_N";"checked";"eng"
"topper_2_N";"checked";"eng"
"topper_3_N";"checked";"eng"
"topper_4_N";"checked";"eng"
"topper_5_N";"checked";"eng"
"topper_6_N";"checked";"eng"
"topping_N";"checked";"eng"
"topple_1_V";"checked";"eng"
"topple_2_V2";"checked";"eng"
"topsail_N";"checked";"eng"
"topside_N";"checked";"eng"
"topsoil_N";"checked";"eng"
"topspin_N";"checked";"eng"
"topsy_turvy_A";"checked";"eng"
"topsy_turvy_1_Adv";"checked";"eng"
"topsy_turvy_2_Adv";"checked";"eng"
"topsy_turvydom_N";"checked";"eng"
"toque_1_N";"checked";"eng"
"toque_2_N";"checked";"eng"
"tor_1_N";"checked";"eng"
"tor_2_N";"checked";"eng"
"torbay_PN";"checked";"eng"
"torch_1_N";"checked";"eng"
"torch_3_N";"checked";"eng"
"torch_2_N";"checked";"eng"
"torch_4_N";"checked";"eng"
"torch_V2";"checked";"eng"
"torch_race_N";"checked";"eng"
"torch_singer_N";"checked";"eng"
"torchbearer_N";"checked";"eng"
"torchlight_N";"checked";"eng"
"tore_up_V";"checked";"eng"
"toreador_N";"checked";"eng"
"torero_N";"checked";"eng"
"torino_PN";"checked";"eng"
"torment_1_N";"checked";"eng"
"torment_2_N";"checked";"eng"
"torment_3_N";"checked";"eng"
"torment_4_N";"checked";"eng"
"torment_5_N";"checked";"eng"
"torment_6_N";"checked";"eng"
"torment_1_V2";"checked";"eng"
"torment_2_V2";"checked";"eng"
"torment_3_V2";"checked";"eng"
"tormenter_1_N";"checked";"eng"
"tormenter_2_N";"checked";"eng"
"tormentor_1_N";"checked";"eng"
"tormentor_2_N";"checked";"eng"
"tornado_1_N";"checked";"eng"
"tornado_2_N";"checked";"eng"
"tornio_PN";"checked";"eng"
"toroid_1_N";"checked";"eng"
"toroid_2_N";"checked";"eng"
"toroidal_A";"checked";"eng"
"toronto_PN";"checked";"eng"
"torpedo_1_N";"checked";"eng"
"torpedo_2_N";"checked";"eng"
"torpedo_3_N";"checked";"eng"
"torpedo_4_N";"checked";"eng"
"torpedo_5_N";"checked";"eng"
"torpedo_6_N";"checked";"eng"
"torpedo_7_N";"checked";"eng"
"torpedo_V2";"checked";"eng"
"torpedo_boat_N";"checked";"eng"
"torpedo_tube_N";"checked";"eng"
"torpid_A";"checked";"eng"
"torpidity_1_N";"checked";"eng"
"torpidity_2_N";"checked";"eng"
"torpidness_N";"checked";"eng"
"torpor_1_N";"checked";"eng"
"torpor_2_N";"checked";"eng"
"torque_N";"checked";"eng"
"torr_N";"checked";"eng"
"torrent_1_N";"checked";"eng"
"torrent_2_N";"checked";"eng"
"torrent_3_N";"checked";"eng"
"torrential_1_A";"checked";"eng"
"torrential_2_A";"checked";"eng"
"torrential_3_A";"checked";"eng"
"torrid_1_A";"checked";"eng"
"torrid_2_A";"checked";"eng"
"torrid_3_A";"checked";"eng"
"torridity_N";"checked";"eng"
"torsion_1_N";"checked";"eng"
"torsion_2_N";"checked";"eng"
"torso_N";"checked";"eng"
"tort_N";"checked";"eng"
"torte_N";"checked";"eng"
"tortellini_N";"checked";"eng"
"torticollis_N";"checked";"eng"
"tortilla_N";"checked";"eng"
"tortious_A";"checked";"eng"
"tortoise_N";"checked";"eng"
"tortoiseshell_1_N";"checked";"eng"
"tortoiseshell_2_N";"checked";"eng"
"tortoiseshell_3_N";"checked";"eng"
"tortricid_N";"checked";"eng"
"tortuosity_N";"checked";"eng"
"tortuous_1_A";"checked";"eng"
"tortuous_2_A";"checked";"eng"
"tortuous_3_A";"checked";"eng"
"torture_1_N";"checked";"eng"
"torture_2_N";"checked";"eng"
"torture_3_N";"checked";"eng"
"torture_4_N";"checked";"eng"
"torture_5_N";"checked";"eng"
"torture_1_V2";"checked";"eng"
"torture_2_V2";"checked";"eng"
"torturer_N";"checked";"eng"
"torulose_A";"checked";"eng"
"torus_1_N";"checked";"eng"
"torus_2_N";"checked";"eng"
"tory_1_N";"checked";"eng"
"tory_2_N";"checked";"eng"
"tory_3_N";"checked";"eng"
"tosh_N";"checked";"eng"
"toss_1_N";"checked";"eng"
"toss_2_N";"checked";"eng"
"toss_3_N";"checked";"eng"
"toss_4_V";"checked";"eng"
"toss_1_V3";"checked";"eng"
"toss_2_V2";"checked";"eng"
"toss_3_V2";"checked";"eng"
"toss_5_V2";"checked";"eng"
"toss_6_V2";"checked";"eng"
"toss_about_V2";"checked";"eng"
"toss_around_V2";"checked";"eng"
"toss_back_V2";"checked";"eng"
"toss_down_V2";"checked";"eng"
"toss_for_V2";"checked";"eng"
"toss_off_2_V2";"checked";"eng"
"toss_out_V";"checked";"eng"
"toss_up_N";"checked";"eng"
"toss_up_V";"checked";"eng"
"tosser_1_N";"checked";"eng"
"tosser_2_N";"checked";"eng"
"tostada_1_N";"checked";"eng"
"tostada_2_N";"checked";"eng"
"tot_1_N";"checked";"eng"
"tot_2_N";"checked";"eng"
"tot_V2";"checked";"eng"
"tot_up_V2";"checked";"eng"
"total_1_A";"checked";"eng"
"total_2_A";"checked";"eng"
"total_1_N";"checked";"eng"
"total_2_N";"checked";"eng"
"total_1_V2";"checked";"eng"
"total_2_V2";"checked";"eng"
"total_3_V2";"checked";"eng"
"totalitarian_1_A";"checked";"eng"
"totalitarian_2_A";"checked";"eng"
"totalitarian_N";"checked";"eng"
"totalitarianism_1_N";"checked";"eng"
"totalitarianism_2_N";"checked";"eng"
"totality_1_N";"checked";"eng"
"totality_2_N";"checked";"eng"
"totality_3_N";"checked";"eng"
"totalizator_1_N";"checked";"eng"
"totara_N";"checked";"eng"
"tote_N";"checked";"eng"
"tote_V2";"checked";"eng"
"totem_1_N";"checked";"eng"
"totem_2_N";"checked";"eng"
"totem_pole_N";"checked";"eng"
"totemic_A";"checked";"eng"
"totemism_N";"checked";"eng"
"totemist_N";"checked";"eng"
"totipotency_1_N";"checked";"eng"
"totipotent_A";"checked";"eng"
"totnes_PN";"checked";"eng"
"totter_1_V";"checked";"eng"
"totter_2_V";"checked";"eng"
"totter_3_V";"checked";"eng"
"tottery_A";"checked";"eng"
"toucan_N";"checked";"eng"
"toucanet_N";"checked";"eng"
"touch_1_N";"checked";"eng"
"touch_2_N";"checked";"eng"
"touch_3_N";"checked";"eng"
"touch_4_N";"checked";"eng"
"touch_5_N";"checked";"eng"
"touch_6_N";"checked";"eng"
"touch_7_N";"checked";"eng"
"touch_8_N";"checked";"eng"
"touch_9_N";"checked";"eng"
"touch_10_N";"checked";"eng"
"touch_11_N";"checked";"eng"
"touch_12_N";"checked";"eng"
"touch_4_V";"checked";"eng"
"touch_5_V";"checked";"eng"
"touch_10_V";"checked";"eng"
"touch_12_V";"checked";"eng"
"touch_1_V2";"checked";"eng"
"touch_2_V2";"checked";"eng"
"touch_3_V2";"checked";"eng"
"touch_5_V2";"checked";"eng"
"touch_6_V2";"checked";"eng"
"touch_7_V2";"checked";"eng"
"touch_8_V2";"checked";"eng"
"touch_9_V2";"checked";"eng"
"touch_11_V2";"checked";"eng"
"touch_13_V2";"checked";"eng"
"touch_14_V2";"checked";"eng"
"touch_15_V2";"checked";"eng"
"touch_and_go_A";"checked";"eng"
"touch_down_V";"checked";"eng"
"touch_for_V3";"checked";"eng"
"touch_off_V2";"checked";"eng"
"touch_on_1_V2";"checked";"eng"
"touch_on_2_V2";"checked";"eng"
"touch_on_3_V2";"checked";"eng"
"touch_on_4_V2";"checked";"eng"
"touch_type_V";"checked";"eng"
"touch_up_V2";"checked";"eng"
"touch_upon_V2";"checked";"eng"
"touchable_A";"checked";"eng"
"touchback_N";"checked";"eng"
"touchdown_1_N";"checked";"eng"
"touchdown_2_N";"checked";"eng"
"toucher_N";"checked";"eng"
"touchiness_N";"checked";"eng"
"touching_A";"checked";"eng"
"touchline_N";"checked";"eng"
"touchstone_N";"checked";"eng"
"touchy_1_A";"checked";"eng"
"touchy_2_A";"checked";"eng"
"tough_1_A";"checked";"eng"
"tough_2_A";"checked";"eng"
"tough_3_A";"checked";"eng"
"tough_4_A";"checked";"eng"
"tough_5_A";"checked";"eng"
"tough_6_A";"checked";"eng"
"tough_7_A";"checked";"eng"
"tough_8_A";"checked";"eng"
"tough_9_A";"checked";"eng"
"tough_1_N";"checked";"eng"
"tough_2_N";"checked";"eng"
"tough_3_N";"checked";"eng"
"toughen_V2";"checked";"eng"
"toughie_1_N";"checked";"eng"
"toughie_2_N";"checked";"eng"
"toughness_1_N";"checked";"eng"
"toughness_2_N";"checked";"eng"
"toughness_3_N";"checked";"eng"
"toughness_4_N";"checked";"eng"
"toulon_PN";"checked";"eng"
"toulouse_PN";"checked";"eng"
"toupee_1_N";"checked";"eng"
"toupeed_A";"checked";"eng"
"tour_1_N";"checked";"eng"
"tour_2_N";"checked";"eng"
"tour_3_N";"checked";"eng"
"tour_V2";"checked";"eng"
"tour_de_force_N";"checked";"eng"
"touraco_1_N";"checked";"eng"
"touring_N";"checked";"eng"
"tourism_N";"checked";"eng"
"tourist_N";"checked";"eng"
"touristed_1_A";"checked";"eng"
"tourmaline_N";"checked";"eng"
"tournament_1_N";"checked";"eng"
"tournament_2_N";"checked";"eng"
"tournedos_N";"checked";"eng"
"tourney_N";"checked";"eng"
"tourniquet_N";"checked";"eng"
"tours_PN";"checked";"eng"
"tourtiere_N";"checked";"eng"
"tousle_V2";"checked";"eng"
"tout_1_N";"checked";"eng"
"tout_2_N";"checked";"eng"
"tout_3_N";"checked";"eng"
"tout_2_V";"checked";"eng"
"tout_1_V2";"checked";"eng"
"tout_2_V2";"checked";"eng"
"tout_ensemble_Adv";"checked";"eng"
"tout_ensemble_1_N";"checked";"eng"
"tout_ensemble_2_N";"checked";"eng"
"tovarich_1_N";"checked";"eng"
"tow_N";"checked";"eng"
"tow_V2";"checked";"eng"
"tow_away_V2";"checked";"eng"
"toward_Prep";"checked";"eng"
"towards_Prep";"checked";"eng"
"towel_N";"checked";"eng"
"towel_V2";"checked";"eng"
"towel_horse_N";"checked";"eng"
"towel_rack_N";"checked";"eng"
"towel_rail_N";"checked";"eng"
"towelling_1_N";"checked";"eng"
"tower_1_N";"checked";"eng"
"tower_2_N";"checked";"eng"
"tower_3_N";"checked";"eng"
"tower_V";"checked";"eng"
"tower_block_N";"checked";"eng"
"tower_hamlets_PN";"checked";"eng"
"towhead_N";"checked";"eng"
"towhee_N";"checked";"eng"
"towing_line_N";"checked";"eng"
"towing_path_N";"checked";"eng"
"towing_rope_N";"checked";"eng"
"towline_N";"checked";"eng"
"town_1_N";"checked";"eng"
"town_2_N";"checked";"eng"
"town_3_N";"checked";"eng"
"town_PN";"checked";"eng"
"town_crier_N";"checked";"eng"
"town_gas_N";"checked";"eng"
"townee_N";"checked";"eng"
"townie_1_N";"checked";"eng"
"township_N";"checked";"eng"
"townsman_1_N";"checked";"eng"
"townsman_2_N";"checked";"eng"
"towpath_N";"checked";"eng"
"towrope_N";"checked";"eng"
"toxaemia_1_N";"checked";"eng"
"toxaemia_2_N";"checked";"eng"
"toxic_A";"checked";"eng"
"toxicity_1_N";"checked";"eng"
"toxicity_2_N";"checked";"eng"
"toxicognath_N";"checked";"eng"
"toxicological_1_A";"checked";"eng"
"toxicologist_N";"checked";"eng"
"toxicology_N";"checked";"eng"
"toxin_N";"checked";"eng"
"toxoplasmosis_N";"checked";"eng"
"toy_1_N";"checked";"eng"
"toy_2_N";"checked";"eng"
"toy_3_N";"checked";"eng"
"toy_4_N";"checked";"eng"
"toy_5_N";"checked";"eng"
"toy_1_V";"checked";"eng"
"toy_2_V";"checked";"eng"
"toy_3_V";"checked";"eng"
"toy_at_V2";"checked";"eng"
"toy_over_V2";"checked";"eng"
"toy_with_V2";"checked";"eng"
"toyon_1_N";"checked";"eng"
"toyshop_N";"checked";"eng"
"trabeated_1_A";"checked";"eng"
"trabecula_N";"checked";"eng"
"trabecular_1_A";"checked";"eng"
"trace_1_N";"checked";"eng"
"trace_2_N";"checked";"eng"
"trace_3_N";"checked";"eng"
"trace_4_N";"checked";"eng"
"trace_5_N";"checked";"eng"
"trace_6_N";"checked";"eng"
"trace_V";"checked";"eng"
"trace_1_V2";"checked";"eng"
"trace_2_V2";"checked";"eng"
"trace_3_V2";"checked";"eng"
"trace_4_V2";"checked";"eng"
"trace_5_V2";"checked";"eng"
"trace_6_V2";"checked";"eng"
"trace_7_V2";"checked";"eng"
"trace_8_V2";"checked";"eng"
"traceable_1_A";"checked";"eng"
"traceable_2_A";"checked";"eng"
"tracer_1_N";"checked";"eng"
"tracer_2_N";"checked";"eng"
"tracer_3_N";"checked";"eng"
"tracer_4_N";"checked";"eng"
"tracery_N";"checked";"eng"
"trachea_1_N";"checked";"eng"
"trachea_2_N";"checked";"eng"
"tracheal_A";"checked";"eng"
"tracheid_N";"checked";"eng"
"tracheitis_N";"checked";"eng"
"tracheobronchitis_N";"checked";"eng"
"tracheostomy_1_N";"checked";"eng"
"trachodon_1_N";"checked";"eng"
"trachoma_N";"checked";"eng"
"tracing_1_N";"checked";"eng"
"tracing_2_N";"checked";"eng"
"tracing_3_N";"checked";"eng"
"tracing_paper_N";"checked";"eng"
"track_1_N";"checked";"eng"
"track_2_N";"checked";"eng"
"track_3_N";"checked";"eng"
"track_4_N";"checked";"eng"
"track_5_N";"checked";"eng"
"track_6_N";"checked";"eng"
"track_7_N";"checked";"eng"
"track_8_N";"checked";"eng"
"track_9_N";"checked";"eng"
"track_10_N";"checked";"eng"
"track_11_N";"checked";"eng"
"track_5_V";"checked";"eng"
"track_1_V2";"checked";"eng"
"track_2_V2";"checked";"eng"
"track_3_V2";"checked";"eng"
"track_4_V2";"checked";"eng"
"track_5_V2";"checked";"eng"
"track_down_V2";"checked";"eng"
"trackball_N";"checked";"eng"
"tracker_N";"checked";"eng"
"trackless_1_A";"checked";"eng"
"trackless_2_A";"checked";"eng"
"tract_1_N";"checked";"eng"
"tract_2_N";"checked";"eng"
"tract_3_N";"checked";"eng"
"tract_4_N";"checked";"eng"
"tractability_N";"checked";"eng"
"tractable_1_A";"checked";"eng"
"tractable_2_A";"checked";"eng"
"traction_1_N";"checked";"eng"
"traction_2_N";"checked";"eng"
"traction_engine_N";"checked";"eng"
"tractive_A";"checked";"eng"
"tractor_1_N";"checked";"eng"
"tractor_2_N";"checked";"eng"
"tracy_PN";"checked";"eng"
"trad_N";"checked";"eng"
"trade_1_N";"checked";"eng"
"trade_2_N";"checked";"eng"
"trade_3_N";"checked";"eng"
"trade_4_N";"checked";"eng"
"trade_5_N";"checked";"eng"
"trade_6_N";"checked";"eng"
"trade_7_N";"checked";"eng"
"trade_1_V";"checked";"eng"
"trade_4_V";"checked";"eng"
"trade_5_V";"checked";"eng"
"trade_1_V2";"checked";"eng"
"trade_2_V2";"checked";"eng"
"trade_3_V2";"checked";"eng"
"trade_4_V2";"checked";"eng"
"trade_5_V2";"checked";"eng"
"trade_away_V";"checked";"eng"
"trade_down_V";"checked";"eng"
"trade_in_N";"checked";"eng"
"trade_in_V2";"checked";"eng"
"trade_off_V2";"checked";"eng"
"trade_on_V2";"checked";"eng"
"trade_union_N";"checked";"eng"
"trade_unionism_N";"checked";"eng"
"trade_unionist_N";"checked";"eng"
"trade_up_V";"checked";"eng"
"trade_upon_V2";"checked";"eng"
"trade_wind_N";"checked";"eng"
"tradecraft_N";"checked";"eng"
"trademark_1_N";"checked";"eng"
"trademark_2_N";"checked";"eng"
"trademarked_A";"checked";"eng"
"tradeoff_1_N";"checked";"eng"
"trader_N";"checked";"eng"
"tradesman_N";"checked";"eng"
"tradespeople_N";"checked";"eng"
"trading_A";"checked";"eng"
"trading_N";"checked";"eng"
"tradition_1_N";"checked";"eng"
"tradition_2_N";"checked";"eng"
"traditional_1_A";"checked";"eng"
"traditional_2_A";"checked";"eng"
"traditionalism_1_N";"checked";"eng"
"traditionalism_2_N";"checked";"eng"
"traditionalism_3_N";"checked";"eng"
"traditionalist_N";"checked";"eng"
"traditionalistic_A";"checked";"eng"
"traduce_V2";"checked";"eng"
"traducer_N";"checked";"eng"
"traffic_1_N";"checked";"eng"
"traffic_2_N";"checked";"eng"
"traffic_3_N";"checked";"eng"
"traffic_with_N2";"checked";"eng"
"traffic_1_V2";"checked";"eng"
"traffic_2_V2";"checked";"eng"
"trafficator_N";"checked";"eng"
"trafficker_N";"checked";"eng"
"tragacanth_N";"checked";"eng"
"tragedian_1_N";"checked";"eng"
"tragedian_2_N";"checked";"eng"
"tragedienne_N";"checked";"eng"
"tragedy_1_N";"checked";"eng"
"tragedy_2_N";"checked";"eng"
"tragic_1_A";"checked";"eng"
"tragic_2_A";"checked";"eng"
"tragicomedy_1_N";"checked";"eng"
"tragicomedy_2_N";"checked";"eng"
"tragicomic_1_A";"checked";"eng"
"tragicomic_2_A";"checked";"eng"
"tragicomic_3_A";"checked";"eng"
"tragopan_N";"checked";"eng"
"tragus_N";"checked";"eng"
"trail_1_N";"checked";"eng"
"trail_2_N";"checked";"eng"
"trail_3_N";"checked";"eng"
"trail_1_V";"checked";"eng"
"trail_3_V";"checked";"eng"
"trail_4_V";"checked";"eng"
"trail_2_V2";"checked";"eng"
"trail_5_V2";"checked";"eng"
"trailblazer_1_N";"checked";"eng"
"trailblazer_2_N";"checked";"eng"
"trailer_1_N";"checked";"eng"
"trailer_2_N";"checked";"eng"
"trailer_3_N";"checked";"eng"
"trailer_4_N";"checked";"eng"
"trailing_N";"checked";"eng"
"train_1_N";"checked";"eng"
"train_2_N";"checked";"eng"
"train_3_N";"checked";"eng"
"train_4_N";"checked";"eng"
"train_5_N";"checked";"eng"
"train_6_N";"checked";"eng"
"train_as_V2";"checked";"eng"
"train_8_V";"checked";"eng"
"train_10_V";"checked";"eng"
"train_1_V2";"checked";"eng"
"train_3_V2";"checked";"eng"
"train_5_V2";"checked";"eng"
"train_6_V2";"checked";"eng"
"train_7_V2";"checked";"eng"
"train_9_V2";"checked";"eng"
"train_11_V2";"checked";"eng"
"train_2_VV";"checked";"eng"
"train_4_V2V";"checked";"eng"
"train_up_V2";"checked";"eng"
"trainband_N";"checked";"eng"
"trainbandsman_N";"checked";"eng"
"trainbearer_N";"checked";"eng"
"trained_A";"checked";"eng"
"traineeFem_N";"checked";"eng"
"traineeMasc_N";"checked";"eng"
"traineeship_N";"checked";"eng"
"trainer_1_N";"checked";"eng"
"trainer_2_N";"checked";"eng"
"training_1_N";"checked";"eng"
"training_2_N";"checked";"eng"
"training_college_N";"checked";"eng"
"training_ship_N";"checked";"eng"
"trainload_N";"checked";"eng"
"trainman_N";"checked";"eng"
"traipse_V";"checked";"eng"
"trait_N";"checked";"eng"
"traitor_1_N";"checked";"eng"
"traitor_2_N";"checked";"eng"
"traitorous_A";"checked";"eng"
"traitress_N";"checked";"eng"
"trajectory_N";"checked";"eng"
"tralee_PN";"checked";"eng"
"tram_1_N";"checked";"eng"
"tram_2_N";"checked";"eng"
"tram_3_N";"checked";"eng"
"tram_car_1_N";"checked";"eng"
"tram_car_2_N";"checked";"eng"
"tramline_N";"checked";"eng"
"trammel_1_N";"checked";"eng"
"trammel_2_N";"checked";"eng"
"trammel_3_N";"checked";"eng"
"trammel_4_N";"checked";"eng"
"trammel_1_V2";"checked";"eng"
"trammel_2_V2";"checked";"eng"
"tramontane_1_A";"checked";"eng"
"tramontane_2_A";"checked";"eng"
"tramontane_1_N";"checked";"eng"
"tramp_1_N";"checked";"eng"
"tramp_2_N";"checked";"eng"
"tramp_3_N";"checked";"eng"
"tramp_4_N";"checked";"eng"
"tramp_5_N";"checked";"eng"
"tramp_6_N";"checked";"eng"
"tramp_1_V";"checked";"eng"
"tramp_2_V";"checked";"eng"
"tramp_4_V";"checked";"eng"
"tramp_3_V2";"checked";"eng"
"tramp_steamer_N";"checked";"eng"
"trample_N";"checked";"eng"
"trample_1_V";"checked";"eng"
"trample_2_V2";"checked";"eng"
"trample_3_V2";"checked";"eng"
"trampler_1_N";"checked";"eng"
"trampler_2_N";"checked";"eng"
"trampoline_N";"checked";"eng"
"tramway_1_N";"checked";"eng"
"tramway_2_N";"checked";"eng"
"trance_1_N";"checked";"eng"
"trance_2_N";"checked";"eng"
"trancelike_A";"checked";"eng"
"tranche_N";"checked";"eng"
"trandolapril_N";"checked";"eng"
"tranent_PN";"checked";"eng"
"tranquil_1_A";"checked";"eng"
"tranquil_2_A";"checked";"eng"
"tranquillity_1_N";"checked";"eng"
"tranquillity_2_N";"checked";"eng"
"tranquillity_3_N";"checked";"eng"
"tranquillize_1_V2";"checked";"eng"
"tranquillize_2_V2";"checked";"eng"
"tranquillizer_1_N";"checked";"eng"
"trans_PN";"checked";"eng"
"transact_V2";"checked";"eng"
"transactinide_A";"checked";"eng"
"transactinide_N";"checked";"eng"
"transaction_N";"checked";"eng"
"transactor_N";"checked";"eng"
"transalpine_A";"checked";"eng"
"transalpine_N";"checked";"eng"
"transaminase_N";"checked";"eng"
"transamination_1_N";"checked";"eng"
